id,cba_section_id,article_number,article_title,section_number,section_title,question,answer,citation,topic,difficulty,created_at,updated_at
674f2759-12b0-4d38-aafe-e7e3400fcc3a,e5a46279-4ad5-4b19-9a46-c99fec31e65e,Article XXIV,PROHIBITION OF NO-TRADE CONTRACTS,1,General Limitation.,"Why might a no-trade clause be disallowed in NBA player contracts according to Article XXIV, Section 1?","No-trade clauses are disallowed because they would restrict an NBA team's ability to freely assign the player's contract to another team, which is prohibited under Article XXIV, Section 1.","Article XXIV, Section 1",general,medium,2025-10-15 16:32:38.216101,2025-10-15 16:32:38.216101
6771b2d8-e62d-455b-b397-14900c47fc10,42bb6940-3407-4f13-8f82-a84ca86906b4,Article XXVII,RIGHT OF SET-OFF,2,Successive Terminations.,How does the right of set-off transfer in cases of multiple contract terminations involving the same player?,"The right of set-off initially belongs to the team that first terminates the player's contract. Once this team's compensation liability is completely eliminated, the right of set-off transfers to the next team that terminated a subsequent contract with the player.","Article XXVII, Section 2",general,medium,2025-10-15 16:34:46.659847,2025-10-15 16:34:46.659847
6783d226-c169-4d26-8569-de2e0502b7fd,08d3bd9a-b94a-4a56-bcec-8b36dafa7ab1,Article XXXVI,PLAYER AGENTS,Main,PLAYER AGENTS,What is the maximum fee percentage a player agent can charge according to the NBA CBA Article XXXVI?,A player agent can charge a maximum fee of 4% according to Article XXXVI of the NBA CBA.,Article XXXVI,player-agents,medium,2025-10-20 17:27:44.933106,2025-10-20 17:27:44.933106
67ccf50b-26d6-40f6-8cd5-6f51ca20bc72,ea387d9a-dad5-48d7-b1f0-433e83ec2006,Article XXX,NO-STRIKE AND NO-LOCKOUT,4,451,In what scenario would a player be allowed to negotiate their Player Contract during its term?,"Players are not allowed to renegotiate their Player Contracts during the term, except for entering into negotiations with a team regarding compensation for the seasons following the last playing season covered by the contract, as specified in Article VII.","Article XXX, Section 4",general,hard,2025-10-15 06:37:11.353755,2025-10-15 06:37:11.353755
67d6aa73-1a44-4c27-bee5-127e03f673e9,f876ba45-9c06-4cff-b248-40d2fb4ec99b,Article XXIII,EXHIBITION GAMES AND,4,Summer Leagues.,What compensation is allowed for players participating in a summer league?,"Teams can provide a reasonable expense allowance for meals, lodging, and transportation. Teams may also purchase a disability insurance policy for the player during the summer league. No other compensation is permitted.","Article XXIII, Section 4",conduct,hard,2025-10-15 16:32:26.512958,2025-10-15 16:32:26.512958
67e6d93c-6a9e-452a-92c7-8b983cc7f964,f3296330-732b-418e-9b3b-cf6464ac9a3d,Article VII,"BASKETBALL RELATED INCOME, SALARY CAP, MINIMUM TEAM SALARY, TAX LEVEL, APRON LEVELS, AND DESIGNATED SHARE ARRANGEMENT",Section 4,Determination of Team Salary.,How are incomplete rosters accounted for in Team Salary calculations?,"If a team has fewer than 12 players included in Team Salary, it must add an amount based on the Minimum Annual Salary for players with zero Years of Service for each roster spot below 12.","Article VII, Section 4",salary-cap,hard,2025-10-15 02:31:38.653001,2025-10-15 02:31:38.653001
67efb375-9060-434a-a447-91375b6093f0,fb463eee-411f-4cc9-a892-4827a75e2e88,Article XXXIX,TERM OF AGREEMENT,7,Mutual Right of Termination -- League Financial,Explain the timeline for potential termination once the mutual right of termination conditions are met.,"If the conditions are met and parties can't agree on adjustments, termination notice must be served within 60 days after the Governing Audit Report. The agreement can then be terminated effective June 30 of the following Salary Cap Year.","Article XXXIX, Section 7",general,medium,2025-10-16 01:23:00.860706,2025-10-16 01:23:00.860706
6811f07a-037b-4ede-9b76-3b2623fc2e37,952b9cbc-8f5a-4086-a8da-a41c0b8d3ca9,Article XVIII,"TRAVEL ACCOMMODATIONS, LOCKER ROOM",5,Hotel Incidentals.,What discipline might a player face for failing to pay hotel incidentals on a third occasion in the same season?,"For a third or any subsequent occasion within the same season, the discipline a player might face for failing to pay hotel incidentals will be determined as reasonable under the circumstances.","Article XVIII, Section 5",general,medium,2025-10-15 16:28:47.375271,2025-10-15 16:28:47.375271
683ae427-d962-4b97-9d67-f5b5c19b8207,58091cc5-691f-4f75-8545-2f9320b67345,Article VII,"BASKETBALL RELATED INCOME,",6,231,What is the Veteran Free Agent Exception?,"The Veteran Free Agent Exception allows a team to re-sign a veteran free agent even if it exceeds the salary cap, subject to specific conditions for qualifying and non-qualifying veteran free agents. The specific salary limits depend on the player's previous salary, bonuses, and years of service.","Article VII, Section 6",salary-cap,easy,2025-10-15 16:16:52.669258,2025-10-15 16:16:52.669258
683dbb06-6702-4598-b8fa-e5f1561ccb8c,4d3aad05-ee09-4f3f-a021-c74401036455,Article XIII,CIRCUMVENTION,Section 3,Penalties.,What happens if both a player and a team are found to have violated Section 2 of Article XIII?,"If both a player and a team are found to have violated Section 2, potential penalties include voiding the player contract, imposing a fine up to $350,000 on the player, and prohibiting future contracts between the player and the team.","Article XIII, Section 3",draft,medium,2025-10-15 02:36:57.815678,2025-10-15 02:36:57.815678
684a741a-8c6d-4fa4-8f52-d5783442c282,f67dd31a-74f9-481e-8a3b-f928c6be9bf3,Article XXXVI,PLAYER AGENTS,1,Approval of Player Contracts.,What might happen if a player uses a non-certified agent in negotiations?,"If a player uses a non-certified agent in their contract negotiations, the NBA will not approve the Player Contract, as it must be negotiated by a duly certified agent or by the player themselves.","Article XXXVI, Section 1",general,hard,2025-10-15 16:42:46.643653,2025-10-15 16:42:46.643653
68506d77-0a94-4ea6-9aea-86f659de93ab,985c78de-dbe3-4746-83b1-4972a75cae2c,Article XXI,NBA ALL-STAR GAME,6,All-Star Committee.,How does the collaboration between the NBA and the Players Association regarding All-Star Weekend benefit players?,"The collaboration aims to ensure that player interests are represented in decisions about All-Star Weekend, potentially leading to better scheduling, fair participation requirements, and appropriate award amounts.","Article XXI, Section 6",general,medium,2025-10-15 16:30:41.224649,2025-10-15 16:30:41.224649
68602569-5a33-4f51-ae62-a59734627aaf,e4ee1f60-1563-4c60-81b8-364d4013d27b,Article XXXVII,PLAYER APPEARANCES AND ADDITIONAL CONTENT ACTIVITIES/UNIFORM,Main,PLAYER APPEARANCES AND ADDITIONAL CONTENT ACTIVITIES/UNIFORM,What restrictions does Article XXXVII impose on player appearances?,Article XXXVII restricts player appearances to ensure they do not interfere with team obligations. It requires player consent for any appearances not directly related to team or league activities.,Article XXXVII,general,medium,2025-10-20 17:28:28.790224,2025-10-20 17:28:28.790224
6862dc25-864a-4052-84bb-e56ba8076d8f,bf72b93f-5628-4d19-af37-4099be46e39e,Article XVIII,"TRAVEL ACCOMMODATIONS, LOCKER ROOM",2,First Class Travel.,What is the penalty for a team found to have willfully violated the first class travel accommodations requirement?,"If a team is found to have committed a willful violation of the first class travel accommodations requirement, the NBA shall impose a $5,000 fine on the team.","Article XVIII, Section 2",general,easy,2025-10-15 06:30:14.775984,2025-10-15 06:30:14.775984
68711205-a10e-4480-b2f8-8d7a2c62e7e1,029d4929-0621-4fcf-9f0f-10c1913ccea9,Article XX,SCHEDULING,Section 2,367,"If a team wants to schedule an exhibition game the day before their first Regular Season game, is this allowed according to the CBA?","No, exhibition games are not allowed on the three (3) days prior to the team's first Regular Season game. This restriction applies to games prior to the start of the Regular Season in both the United States and Canada.","Article XX, Section 2",general,hard,2025-10-15 02:42:38.428062,2025-10-15 02:42:38.428062
68804bec-3402-4dd8-9a1c-fc89e0c08a7e,2312b04d-134d-42fb-8001-2a5092efab9c,Article XXXIX,TERM OF AGREEMENT,Section 4,543,What is the required notice period for the NBA to terminate the CBA under Article XXXIX?,The NBA must provide written notice of termination to the Players Association at least sixty (60) days prior to June 30 immediately preceding the first Season covered by the Successor Agreements.,Article XXXIX,general,medium,2025-10-20 17:29:55.701456,2025-10-20 17:29:55.701456
688ffea0-1234-485b-8ed0-49143173e597,6e843c78-1a0f-4a0d-9bbb-caec2f562cde,Article XIII,CIRCUMVENTION,Section 3,Individual Negotiations.,"Consider a scenario where a player was previously drafted by one NBA team but is now a free agent. Can other teams refuse to negotiate with this player because of their draft history, according to Article XIII, Section 3?","No, other teams cannot refuse to negotiate with the player based on their draft history. Article XIII, Section 3 prohibits teams from refusing to negotiate with a player on the grounds that they were previously subject to another team's exclusive negotiating rights from an NBA Draft.","Article XIII, Section 3",draft,hard,2025-10-15 02:36:50.068015,2025-10-15 02:36:50.068015
68abc05f-9198-4a21-bc1b-f26be1261ec1,b0da749d-2144-4b73-8c6a-55e74c7f6b9a,Article II,UNIFORM PLAYER CONTRACT,Section 12,Bonuses.,Under what conditions can a player still receive a bonus for an off-season program if they do not participate?,"A player can still receive a bonus if the team waives the requirement in writing, if the player participates with his national team, or if the player has a medical condition that prevents participation.","Article II, Section 12",player-contracts,medium,2025-10-15 02:23:35.357689,2025-10-15 02:23:35.357689
68bb3815-b246-44ff-a726-3b1477048a39,e9da193a-983f-4465-aafb-38250c66f953,Article VII,"BASKETBALL RELATED INCOME,",11,"(3) Notwithstanding Sections 4(h)(1) and (2) above, if after a",What happens to a player's excluded salary if they play 25 games in a season?,"If a player plays 25 NBA Regular Season, Play-In, and playoff games in any season, their previously excluded salary for that season and each subsequent salary cap year is included in the team salary of the team from which it was excluded, unless the player suffered a career-ending injury.","Article VII, Section 11",salary-cap,medium,2025-10-15 06:21:04.687723,2025-10-15 06:21:04.687723
68d2b107-0eed-42a9-a4b9-6eb33b098a4e,f8c20d18-c964-4737-8843-586a785c0cde,Article IV,BENEFITS,9,Benefit Exclusion Amount.,"If the Players Association exercises the PA Third Two-Way Option, how are the Two-Way Player related amounts adjusted?","If the PA Third Two-Way Option is exercised, the amounts related to Two-Way Players, such as the Two-Way Salary Exclusion Amount and employer's payroll taxes, are decreased by 33-1/3%. This adjustment reflects a change in the financial parameters set in the CBA. (Article IV, Sections 9(c), 9(b)(6), 9(b)(10))","Article IV, Section 9",general,hard,2025-10-15 16:12:51.610251,2025-10-15 16:12:51.610251
68d4875f-11dc-479b-b3d5-6b10ef3deae4,574ab20e-b844-4a89-ae02-6546642bb3d4,Article VIII,ROOKIE SCALE,1,Rookie Scale Contracts for First Round Picks.,What is the duration and structure of a Rookie Scale Contract for a First Round Pick?,"A Rookie Scale Contract for a First Round Pick covers two seasons with team options for the third and fourth seasons. The team can exercise the option for the third season after the first season ends and before October 31, and for the fourth season after the second season ends and before October 31.","Article VIII, Section 1",rookie-scale,easy,2025-10-15 06:22:52.617853,2025-10-15 06:22:52.617853
68f8102f-7da3-4079-89a6-b0235e4dec43,29f9d218-ab1c-4b23-93ae-219a83da3737,Article XXXIX,TERM OF AGREEMENT,Section 2,Mutual Options to Terminate Following Sixth Season.,What mutual option do the NBA and the Players Association have regarding the termination of the agreement?,"The NBA and the Players Association each have the option to terminate the agreement on June 30, 2029, by providing written notice to the other party.","Article Article XXXIX, Section Section 2",general,easy,2025-10-15 05:42:40.00198,2025-10-15 05:42:40.00198
690e3d8a-c6ac-4b81-bcc1-d5a009a13b83,7dddb14d-8ea6-4624-9023-499517752a21,Article XXXIII,ANTI-DRUG PROGRAM AND SUBSTANCE ABUSE TREATMENT,Section 15,Random HGH Blood Testing.,"If a player is randomly selected for an HGH test on a game day, what procedures must be followed?","If a player is selected for an HGH test on a game day, the testing must comply with procedures governing game-day blood testing as set forth in Section 4(b) and Exhibit I-4.","Article XXXIII, Section 15",health-safety,hard,2025-10-15 02:55:00.770112,2025-10-15 02:55:00.770112
6915c561-83d5-48af-a787-e83d071865d3,afdeba96-4fbf-4b86-9f03-a58442fb2550,Article XVIII,"TRAVEL ACCOMMODATIONS, LOCKER ROOM",6,Two-Way Players.,What are Two-Way Players in the context of NBA travel accommodations?,"Two-Way Players are athletes who have contracts allowing them to spend time with both their NBA team and their NBAGL (NBA G League) team. Specific travel accommodation requirements and obligations in Sections 1, 2, and 5 do not apply to Two-Way Players when they travel between their NBA and NBAGL teams.","Article XVIII, Section 6",general,easy,2025-10-15 06:30:44.49795,2025-10-15 06:30:44.49795
